T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
13.8,22.0,8.4,1019.5,87.0,0.3,2.8,7.6,226.01666666666668
14.5,21.4,10.7,1020.1,91.0,0.3,1.1,5.4,234.7075
14.9,19.8,11.8,1018.7,87.0,0.3,2.8,5.4,232.39541666666665
12.9,20.3,11.0,1019.0,88.0,0.5,2.0,7.6,nan
12.1,16.6,9.6,1018.7,82.0,0.5,3.0,9.4,227.57625000000004
11.3,17.0,8.3,1018.1,78.0,0.6,2.8,3.5,228.0391666666666
10.9,17.2,7.3,1018.1,85.0,0.5,3.1,7.6,234.9575
10.4,15.6,7.7,1018.8,90.0,0.5,6.5,9.4,236.99833333333336
12.1,14.0,9.4,1018.7,92.0,0.5,0.4,3.5,235.9808333333333
11.1,14.7,8.0,1020.2,87.0,0.5,0.7,5.4,226.85291666666672
12.2,17.8,7.6,1020.3,79.0,0.6,1.1,5.4,233.28
11.2,18.8,5.3,1020.6,90.0,0.5,1.3,5.4,244.44291666666663
11.2,17.5,7.9,1020.7,87.0,0.5,6.5,11.1,233.52583333333337
10.1,13.6,7.1,1018.8,86.0,0.6,6.9,11.1,237.99
10.7,17.4,5.8,1019.5,79.0,0.6,4.4,11.1,244.0554166666667
10.2,18.4,3.9,1018.3,78.0,0.6,2.6,7.6,234.66625
9.9,19.3,3.6,1017.9,87.0,0.3,1.9,5.4,246.69416666666663
11.3,18.1,3.5,1017.7,73.0,0.3,0.4,3.5,232.79666666666665
10.6,20.6,3.3,1017.0,75.0,1.0,4.6,9.4,242.48541666666665
9.7,19.7,3.5,1015.5,89.0,0.5,5.7,9.4,244.7025
10.9,17.4,5.7,1015.8,83.0,0.6,3.7,11.1,244.6279166666667
11.6,18.2,6.6,1018.1,81.0,0.6,1.5,5.4,235.36541666666665
10.5,18.6,7.1,1019.4,88.0,0.6,3.3,7.6,242.69416666666663
10.8,16.6,6.0,1019.1,82.0,0.6,3.0,9.4,248.7745833333333
9.8,17.7,4.8,1018.8,87.0,0.6,7.2,14.8,246.44583333333333
10.9,16.6,6.1,1020.3,81.0,0.6,2.8,5.4,243.72250000000008
12.3,18.0,6.9,1018.2,83.0,0.5,2.8,5.4,255.36
10.9,19.5,7.2,1019.2,83.0,0.5,0.9,7.6,245.12125
11.3,19.0,4.8,1021.2,80.0,0.5,2.0,5.4,250.33916666666667
11.5,20.5,4.7,1021.6,84.0,0.5,0.4,3.5,245.20041666666663
13.4,23.6,4.3,1019.0,65.0,1.3,5.4,14.8,241.81708333333327
12.5,24.0,6.0,1018.4,86.0,0.5,5.9,9.4,246.24583333333337
14.2,20.4,6.8,1017.8,82.0,0.8,1.1,5.4,243.9008333333333
12.9,22.6,8.7,1017.1,91.0,0.3,1.9,7.6,244.7462500000001
13.6,21.4,7.3,1015.8,97.0,0.3,2.4,5.4,256.9845833333333
14.9,18.6,12.2,1017.0,93.0,1.3,5.0,13.0,252.21666666666667
13.2,18.6,7.0,1019.3,91.0,0.6,5.4,9.4,247.15416666666667
14.9,22.0,6.7,1017.6,72.0,1.8,2.8,9.4,245.64583333333331
16.3,23.2,11.9,1016.7,91.0,0.8,3.9,7.6,247.24458333333345
15.7,20.3,11.4,1018.2,82.0,1.6,4.8,9.4,248.43416666666664
13.4,21.0,7.0,1020.2,69.0,2.1,5.0,9.4,244.3829166666667
13.8,21.0,6.9,1020.7,64.0,1.9,8.1,16.5,249.94833333333332
15.1,21.0,8.2,1018.1,57.0,2.7,13.9,20.6,257.7425
14.5,23.0,6.8,1019.8,60.0,3.2,3.7,7.6,248.60125
14.2,24.0,5.2,1021.2,72.0,1.1,0.9,7.6,253.9820833333333
15.1,23.6,7.0,1020.5,71.0,1.3,2.8,7.6,246.70291666666665
15.2,24.6,7.3,1019.7,77.0,0.8,0.7,3.5,248.26666666666665
15.9,23.7,8.3,1018.8,75.0,0.8,1.7,13.0,254.4191666666666
16.7,23.2,9.6,1018.4,73.0,1.3,2.8,7.6,241.84458333333336
16.2,25.0,8.8,1019.5,69.0,1.4,3.1,9.4,259.86625000000004
16.1,26.0,7.3,1019.4,62.0,1.8,1.9,5.4,253.7266666666667
16.7,27.2,7.4,1014.6,64.0,1.9,3.3,9.4,245.69458333333336
18.8,28.8,8.6,1012.2,59.0,2.4,4.3,9.4,253.4816666666666
20.9,29.7,14.1,1010.0,66.0,1.9,10.6,14.8,247.24249999999995
20.9,28.2,14.7,1010.0,75.0,1.4,2.4,7.6,251.1791666666666
19.2,28.1,12.2,1010.4,66.0,2.4,5.9,16.5,239.40666666666672
17.8,26.9,10.8,1013.5,57.0,2.7,2.6,7.6,258.0370833333333
15.7,26.2,7.6,1015.9,58.0,2.7,3.5,9.4,246.08833333333328
16.2,24.4,8.7,1016.6,61.0,1.9,1.1,5.4,240.71625
17.0,25.4,8.3,1018.4,56.0,3.1,2.8,7.6,254.00541666666663
18.2,25.0,12.3,1017.6,62.0,2.7,3.7,9.4,237.49416666666664
19.1,25.4,10.7,1015.8,61.0,3.4,7.6,14.8,248.58041666666665
19.2,26.0,11.4,1014.6,61.0,3.2,6.7,16.5,239.24916666666664
22.1,28.6,10.8,1013.0,59.0,2.9,5.6,9.4,224.7783333333333
21.6,29.6,17.2,1010.8,72.0,1.9,14.6,27.8,241.7708333333334
20.2,26.2,13.7,1011.6,74.0,2.7,3.7,7.6,244.01833333333343
17.3,26.2,9.5,1016.6,48.0,2.9,2.6,7.6,252.935
17.2,24.9,9.0,1017.1,51.0,3.2,8.7,18.3,240.44208333333333
16.4,23.6,9.0,1015.2,58.0,2.3,6.7,14.8,231.83125
18.6,25.4,8.8,1014.9,52.0,2.6,4.8,18.3,242.8275
18.9,27.2,9.6,1015.7,57.0,2.7,5.4,11.1,249.23791666666668
18.3,27.4,10.0,1015.4,55.0,2.7,6.5,16.5,229.18000000000004
20.3,27.6,10.0,1015.3,55.0,2.6,3.5,9.4,231.47208333333333
22.2,30.4,13.3,1015.5,54.0,3.2,2.6,9.4,232.08041666666665
23.2,31.4,14.2,1013.6,52.0,2.6,4.8,11.1,239.59875
22.7,30.9,13.0,1011.4,56.0,2.4,5.7,7.6,233.24958333333333
22.8,31.4,14.6,1014.0,54.0,2.7,5.7,13.0,229.93541666666667
20.5,30.4,13.4,1014.0,45.0,3.5,7.0,14.8,231.78083333333336
20.7,30.3,10.1,1015.3,53.0,3.7,3.7,14.8,232.39916666666667
21.3,30.3,11.9,1014.6,53.0,3.2,3.0,7.6,222.01541666666665
21.1,30.8,12.2,1013.0,52.0,2.6,4.8,11.1,225.17333333333335
22.2,30.6,12.2,1012.7,52.0,3.1,4.1,18.3,234.78
22.5,31.3,13.7,1012.7,59.0,2.6,2.4,7.6,225.78791666666663
23.0,33.6,16.4,1012.6,68.0,3.1,8.3,11.1,226.41708333333327
25.4,31.8,18.0,1008.3,63.0,2.9,5.0,11.1,213.51166666666668
25.1,32.8,16.2,1007.6,55.0,2.7,5.0,16.5,220.70166666666668
23.2,34.1,16.9,1010.9,67.0,2.7,5.6,16.5,222.42583333333337
25.0,32.6,15.8,1011.7,63.0,2.9,8.1,18.3,220.48333333333332
25.7,33.8,17.7,1011.1,56.0,3.7,5.6,11.1,222.32125
31.2,35.6,19.4,1012.0,45.0,3.5,4.8,7.6,216.62666666666664
27.3,36.2,17.3,1007.6,46.0,3.2,1.9,5.4,201.1770833333333
28.8,36.6,20.4,1007.4,42.0,3.7,3.1,9.4,214.82083333333333
28.8,36.8,20.2,1006.9,40.0,3.2,7.6,16.5,205.24666666666667
28.3,36.4,20.2,1007.2,38.0,3.1,7.2,14.8,188.7170833333333
26.3,35.1,16.3,1007.2,39.0,3.5,4.6,13.0,205.13458333333332
27.5,36.2,17.4,1008.4,38.0,3.7,6.7,18.3,198.03416666666664
27.6,37.1,17.7,1008.8,40.0,3.5,3.5,11.1,186.20958333333328
27.6,38.0,17.0,1009.1,47.0,2.9,2.8,5.4,193.90166666666676
29.0,39.1,19.6,1009.9,46.0,3.5,2.6,7.6,201.38625
29.9,39.0,21.7,1008.9,48.0,3.1,1.3,5.4,192.8670833333333
28.4,39.4,23.0,1008.9,53.0,2.4,9.3,25.9,185.30125
26.2,39.3,21.4,1011.1,68.0,1.9,3.7,7.6,189.04541666666665
28.4,33.8,21.6,1010.2,62.0,1.9,1.9,9.4,182.70333333333335
32.0,39.4,24.3,1002.8,43.0,3.7,5.0,13.0,177.7458333333333
30.4,39.4,23.3,1003.4,46.0,3.2,8.5,14.8,186.9195833333333
29.8,37.2,24.0,1004.7,47.0,3.2,7.8,16.5,177.89458333333332
29.8,37.6,23.0,1005.5,44.0,3.4,5.9,11.1,173.50708333333338
27.2,37.6,21.6,1005.0,58.0,3.4,6.9,27.8,171.60124999999996
28.8,36.8,19.0,1005.1,48.0,3.4,3.7,9.4,171.43458333333334
30.2,38.6,20.0,1004.7,39.0,3.7,6.7,22.2,161.9341666666667
30.3,39.6,22.4,1003.7,42.0,3.4,4.4,7.6,174.81291666666672
30.7,40.5,22.7,1005.1,41.0,3.5,4.6,13.0,162.55666666666664
30.3,38.0,23.5,1005.6,40.0,3.5,1.5,7.6,172.35541666666666
30.3,38.2,22.8,1005.5,40.0,3.1,5.4,9.4,165.74291666666667
29.1,38.3,22.2,1003.5,33.0,4.0,10.2,18.3,160.37208333333334
27.6,35.2,19.3,1003.8,34.0,3.5,6.9,14.8,154.48833333333334
29.4,38.0,18.3,1004.5,32.0,3.2,5.6,11.1,154.43416666666664
31.4,39.8,23.2,1003.4,36.0,2.6,5.0,14.8,161.235
32.4,40.8,22.7,1000.2,33.0,3.5,3.7,9.4,146.0020833333334
32.6,41.1,24.4,1002.4,41.0,3.2,4.6,14.8,157.4225
33.6,41.6,24.2,1003.8,46.0,2.6,4.8,11.1,148.8420833333333
31.5,42.0,27.5,1004.7,57.0,3.4,9.3,14.8,149.6220833333333
32.0,38.2,26.0,1004.0,53.0,3.2,8.9,11.1,147.83291666666665
32.5,38.8,27.6,1005.3,52.0,3.2,9.1,14.8,151.92458333333337
31.7,38.4,26.0,1007.1,51.0,2.9,3.7,7.6,150.02291666666667
32.6,38.7,25.8,1006.7,48.0,3.5,3.7,7.6,147.33499999999998
31.9,40.0,25.0,1007.1,48.0,3.9,2.8,9.4,134.42916666666673
32.2,40.2,23.9,1006.9,39.0,3.5,4.6,11.1,137.99375
32.3,40.8,22.9,1007.1,41.0,3.7,1.7,7.6,145.87249999999997
33.4,41.4,24.8,1005.4,45.0,3.7,2.8,7.6,145.47333333333333
34.9,43.4,25.4,1002.1,39.0,4.0,1.9,7.6,144.20499999999998
35.6,43.6,27.1,999.6,37.0,3.5,3.9,11.1,130.83166666666665
37.0,44.0,28.2,998.0,31.0,3.5,4.8,11.1,125.34
36.3,44.4,29.2,999.4,37.0,3.5,4.6,14.8,130.7133333333333
35.3,44.1,30.7,1000.6,49.0,4.0,5.9,9.4,127.58083333333332
36.1,42.4,30.9,1000.5,50.0,3.5,9.1,11.1,128.41958333333332
35.3,43.4,30.6,1000.2,51.0,3.5,9.6,11.1,130.5641666666667
35.1,41.0,30.8,999.9,50.0,3.5,6.7,9.4,123.91666666666664
35.9,42.8,29.0,997.6,43.0,4.0,2.6,9.4,112.42375000000004
37.3,44.4,27.0,995.7,37.0,3.4,3.3,9.4,115.46791666666668
36.5,45.4,29.2,992.9,39.0,3.5,2.8,11.1,111.70791666666666
37.1,45.4,27.4,991.5,33.0,3.7,2.8,7.6,115.82708333333336
37.0,45.8,29.4,993.9,38.0,3.1,8.7,25.9,113.33166666666666
37.8,46.8,30.4,996.4,30.0,3.7,9.3,20.6,108.25541666666663
36.9,45.6,29.0,997.3,35.0,3.5,5.0,14.8,111.93958333333332
36.1,45.8,30.2,999.7,35.0,3.5,10.4,18.3,108.55833333333337
36.8,44.2,30.4,1000.5,36.0,4.0,9.1,18.3,115.33875000000002
37.3,43.8,30.2,999.4,34.0,3.7,8.0,14.8,92.43458333333332
36.1,44.6,30.4,999.5,42.0,3.2,4.4,11.1,106.70708333333336
38.6,43.8,31.0,999.8,31.0,3.7,13.0,20.6,106.32791666666668
33.4,44.0,24.6,1003.4,46.0,3.7,9.3,27.8,87.05749999999999
35.8,41.6,28.0,1000.3,36.0,3.5,8.3,14.8,89.30583333333334
36.1,43.0,30.0,999.7,34.0,3.9,8.1,18.3,103.06958333333334
34.7,41.6,27.4,999.5,33.0,3.5,6.3,11.1,94.43833333333336
36.2,43.2,28.6,999.2,33.0,3.7,5.0,14.8,88.49125
35.4,43.4,28.0,998.7,36.0,3.5,4.8,13.0,92.87208333333332
36.2,44.7,28.5,998.4,34.0,3.7,8.5,14.8,96.29958333333332
38.7,44.7,29.4,997.0,27.0,3.5,13.3,16.5,84.94083333333332
38.4,44.8,33.3,996.6,32.0,3.2,17.4,25.9,76.96124999999999
38.4,44.0,32.4,996.5,33.0,4.0,13.1,24.1,95.80708333333337
38.5,44.6,33.2,997.0,34.0,3.7,11.3,25.9,85.97708333333331
39.1,44.9,33.0,996.7,36.0,3.7,10.2,25.9,79.09875
39.0,45.2,33.8,994.2,37.0,4.0,14.6,25.9,82.30916666666666
38.3,44.0,30.2,993.2,40.0,3.9,14.1,27.8,79.735
34.2,43.6,29.6,996.3,52.0,3.7,9.1,11.1,87.31791666666668
31.9,40.0,28.4,997.9,65.0,3.2,6.1,20.6,72.0525
33.8,40.4,28.6,998.1,59.0,2.3,3.1,9.4,89.60958333333333
34.9,39.4,29.6,998.0,64.0,2.6,4.1,9.4,83.115
33.5,39.8,30.0,997.2,68.0,2.6,2.8,7.6,72.12333333333332
34.8,40.4,28.6,995.9,62.0,1.9,2.8,7.6,71.71
34.1,39.7,31.6,997.2,64.0,2.6,6.9,14.8,80.06708333333334
31.9,39.0,28.6,999.9,74.0,3.2,10.2,14.8,71.28666666666666
28.2,35.3,24.7,998.6,89.0,1.4,3.9,9.4,79.8125
29.9,34.8,28.0,997.5,86.0,2.6,5.7,14.8,89.47916666666667
33.3,37.0,27.0,996.4,72.0,2.7,2.2,7.6,71.93958333333332
32.8,37.1,28.4,993.7,69.0,3.5,3.3,7.6,63.27166666666668
32.9,36.0,30.2,993.1,70.0,3.5,6.5,11.1,57.119166666666665
28.8,36.7,25.4,996.6,89.0,2.3,6.3,9.4,75.05208333333333
28.9,34.1,24.8,998.2,88.0,2.7,3.9,9.4,62.09
29.8,32.6,27.1,994.7,85.0,3.1,8.5,14.8,75.36583333333334
30.2,34.4,27.1,994.6,81.0,2.7,7.8,14.8,71.82666666666667
30.3,35.0,26.2,998.4,73.0,3.7,8.0,11.1,71.51125
29.0,35.8,25.6,1001.0,81.0,3.7,7.8,14.8,61.76458333333335
29.3,32.2,27.2,1001.4,90.0,1.9,2.0,16.5,57.81958333333333
30.3,36.0,27.5,1000.9,87.0,1.9,2.2,11.1,58.036666666666655
33.5,38.2,27.2,996.1,73.0,3.4,1.7,7.6,66.13000000000001
31.6,38.8,29.6,995.8,67.0,3.7,7.4,16.5,58.28624999999999
30.6,35.4,28.8,996.4,80.0,2.7,3.3,11.1,59.97750000000001
32.1,35.7,27.6,996.3,75.0,2.7,0.9,5.4,59.765833333333326
31.8,37.1,29.0,998.7,79.0,2.3,3.9,5.4,56.51791666666667
33.8,37.6,29.1,998.9,71.0,3.2,5.6,9.4,60.37499999999999
32.8,38.4,29.8,999.1,75.0,3.7,5.2,14.8,59.45000000000001
31.5,37.2,28.2,997.4,81.0,2.6,4.1,11.1,53.13833333333334
31.7,37.0,27.4,996.8,81.0,1.9,3.9,11.1,69.41666666666667
34.6,37.4,32.0,996.8,68.0,3.1,2.8,5.4,52.6
32.4,37.8,26.4,997.3,79.0,3.2,6.3,7.6,55.61041666666665
30.3,36.6,27.6,997.8,88.0,2.3,3.5,9.4,54.78166666666667
32.6,36.4,27.4,996.0,78.0,1.9,2.6,7.6,50.56583333333333
29.1,36.2,24.8,992.3,92.0,2.3,3.9,14.8,57.522083333333335
31.4,36.0,26.2,992.6,82.0,3.1,1.7,5.4,53.12083333333332
29.9,36.2,25.2,994.3,91.0,2.3,2.4,5.4,65.57499999999997
31.2,34.8,28.2,996.2,84.0,1.9,0.9,7.6,41.250416666666666
33.7,37.2,28.2,996.0,71.0,3.7,6.1,11.1,47.14166666666667
34.0,38.4,29.1,996.5,71.0,4.0,7.8,14.8,52.7175
35.0,38.8,30.1,997.6,68.0,3.1,4.8,9.4,41.08208333333332
31.9,39.3,25.6,997.5,79.0,2.7,9.6,14.8,42.15624999999999
29.2,37.8,24.3,997.8,86.0,3.2,1.5,5.4,43.95083333333335
30.8,33.4,26.5,996.6,82.0,3.1,5.6,11.1,52.05666666666667
31.3,34.4,27.0,998.6,75.0,3.4,8.9,11.1,54.31375
30.7,34.8,27.0,999.6,77.0,3.2,10.2,16.5,61.06166666666668
30.4,36.0,26.0,999.4,79.0,3.5,12.0,18.3,52.91916666666666
30.3,34.0,26.6,998.1,77.0,4.0,6.5,11.1,51.74624999999998
28.0,35.2,26.4,999.8,93.0,2.6,4.8,9.4,46.69999999999999
29.4,32.8,25.4,1001.2,87.0,3.2,5.7,14.8,38.553333333333335
29.4,34.6,26.6,1001.9,89.0,2.3,5.6,9.4,50.69041666666667
29.3,34.8,25.8,1000.9,91.0,2.1,3.9,11.1,54.03166666666666
27.8,32.8,26.0,1000.2,95.0,2.3,2.0,5.4,52.88416666666666
28.7,32.0,25.0,1002.4,94.0,1.9,4.1,9.4,37.410833333333336
31.2,35.2,26.6,1001.7,82.0,3.4,4.6,14.8,45.43958333333334
29.7,35.4,27.0,1001.1,89.0,2.7,5.0,9.4,44.98916666666668
30.5,34.6,25.3,1000.9,86.0,3.5,3.9,14.8,47.801666666666655
30.7,35.2,27.2,1003.0,84.0,4.0,1.1,9.4,41.15625
30.9,35.5,27.0,1003.5,82.0,3.7,4.3,9.4,42.01375
31.3,35.0,27.6,1002.3,75.0,3.2,3.9,9.4,62.78291666666666
28.8,35.6,23.8,1003.3,86.0,3.1,3.0,9.4,52.9625
30.8,35.6,25.5,1003.7,75.0,4.0,2.8,5.4,48.90583333333334
31.3,36.2,26.6,1002.4,74.0,3.5,5.7,11.1,63.90416666666667
28.4,36.6,26.5,1003.9,87.0,2.6,1.7,9.4,42.39625
30.9,34.8,25.4,1002.4,82.0,1.9,3.0,13.0,49.97833333333333
31.2,35.6,25.4,1000.2,75.0,3.2,12.6,14.8,62.15708333333336
30.4,35.6,26.4,1000.8,79.0,2.6,7.4,14.8,59.937916666666666
29.4,35.6,22.2,1003.0,83.0,3.1,8.5,14.8,50.18125
28.8,34.2,23.4,1002.5,88.0,2.1,4.1,18.3,50.53499999999999
26.7,34.0,23.0,1003.7,99.0,2.3,2.8,11.1,53.22958333333333
29.7,33.8,24.0,1005.1,82.0,3.1,4.4,11.1,61.55041666666667
31.9,35.0,25.4,1003.7,73.0,3.1,6.5,14.8,67.64333333333333
31.8,35.6,26.5,1003.6,74.0,3.1,4.1,9.4,66.46
29.3,36.3,26.2,1004.7,87.0,1.9,4.1,9.4,61.259583333333325
31.1,35.6,26.9,1004.4,76.0,2.6,3.1,9.4,68.89166666666667
26.8,36.2,24.8,1002.4,92.0,3.1,2.0,7.6,67.09166666666665
28.0,33.6,23.4,1003.0,89.0,2.6,5.2,14.8,58.68541666666668
28.3,33.4,24.5,1003.7,88.0,1.9,3.0,5.4,69.52541666666667
28.1,34.4,25.2,1003.1,93.0,1.1,3.3,11.1,65.26833333333333
29.6,34.2,25.1,1000.9,83.0,1.6,0.9,7.6,62.99208333333333
28.5,34.8,25.2,1000.6,86.0,1.9,1.5,5.4,67.34708333333332
28.9,35.4,23.0,1000.3,87.0,2.3,0.9,3.5,68.43041666666669
25.7,32.6,23.1,999.4,96.0,2.6,6.9,11.1,70.08208333333333
24.8,27.9,21.4,1000.0,96.0,3.1,9.3,14.8,62.90375000000002
27.1,31.4,21.2,1002.1,90.0,2.6,8.3,14.8,67.70333333333333
28.8,33.0,23.6,1002.6,78.0,4.0,6.5,18.3,65.0125
29.2,33.8,24.2,1004.4,78.0,3.5,6.3,11.1,75.51458333333335
29.1,34.1,24.4,1005.3,77.0,3.7,3.9,9.4,80.7675
25.3,34.8,23.4,1004.7,91.0,1.9,5.7,14.8,74.88916666666667
27.2,31.2,21.1,1004.4,88.0,2.6,2.6,9.4,75.03500000000001
29.6,35.0,23.6,1004.6,76.0,3.5,2.2,9.4,69.81541666666666
30.1,35.2,25.0,1005.3,77.0,3.5,0.9,5.4,70.89916666666666
31.2,35.6,25.4,1004.8,74.0,3.1,1.7,9.4,86.11291666666666
31.6,36.4,24.9,1004.1,73.0,2.4,3.0,9.4,79.00625
31.9,37.2,26.4,1002.6,75.0,2.3,1.3,5.4,89.26375
31.1,37.4,26.8,1003.5,74.0,2.1,6.5,11.1,90.87166666666668
30.6,37.3,25.6,1003.4,76.0,1.9,5.6,7.6,87.35708333333334
30.3,35.7,26.0,1003.8,69.0,4.0,8.9,16.5,90.15708333333332
29.3,34.2,25.2,1006.2,73.0,3.7,3.5,9.4,99.56791666666668
30.4,33.6,25.2,1007.9,73.0,4.2,2.8,9.4,97.33958333333332
30.1,34.7,25.8,1006.5,73.0,2.4,5.6,14.8,76.16708333333334
30.2,34.8,26.2,1004.2,73.0,1.9,3.7,9.4,98.00208333333332
30.8,36.4,26.2,1003.3,66.0,2.6,4.6,14.8,99.89541666666668
30.2,37.2,26.0,1003.0,62.0,3.1,6.1,14.8,99.11041666666668
29.9,37.0,24.8,1004.3,70.0,3.5,2.0,7.6,94.70625
29.9,36.5,26.2,1006.7,69.0,3.2,5.2,9.4,101.4425
29.7,36.5,24.8,1010.4,64.0,3.5,2.6,9.4,92.90916666666668
28.4,35.7,23.2,1012.1,65.0,2.7,2.0,9.4,101.57208333333332
28.4,35.4,23.0,1011.3,65.0,2.9,3.9,11.1,93.025
28.3,35.7,22.8,1009.5,64.0,3.5,3.5,9.4,99.81083333333332
27.2,34.6,22.4,1009.1,61.0,3.1,5.0,14.8,101.41333333333333
26.2,34.5,20.3,1009.1,63.0,3.5,5.0,14.8,113.59749999999998
26.4,33.8,18.6,1009.9,63.0,3.1,2.2,9.4,106.32625
26.5,34.6,18.6,1010.7,58.0,3.1,0.7,5.4,96.79791666666668
25.8,35.1,18.6,1011.2,59.0,2.7,2.0,11.1,104.44291666666663
25.7,34.4,17.4,1010.0,61.0,3.1,3.7,9.4,118.34541666666668
26.4,35.0,19.0,1009.2,66.0,1.9,0.7,5.4,106.66833333333332
26.6,35.4,20.3,1009.3,67.0,1.8,1.3,5.4,120.76208333333334
26.8,36.2,19.5,1009.4,66.0,2.6,0.9,7.6,110.34000000000005
27.2,36.2,20.2,1009.6,66.0,2.6,1.7,7.6,119.32666666666668
27.9,36.5,20.3,1011.4,69.0,1.9,0.6,5.4,120.39208333333332
26.7,35.8,20.4,1011.5,74.0,1.4,1.3,5.4,119.6725
26.0,34.7,20.4,1012.5,75.0,1.6,1.9,7.6,118.14708333333334
26.3,34.0,20.5,1011.8,68.0,1.4,3.9,9.4,123.67875000000002
26.2,33.8,20.7,1010.5,65.0,2.1,5.6,14.8,134.25291666666666
25.2,34.0,19.2,1009.9,66.0,1.8,5.6,16.5,126.28041666666672
26.3,34.0,18.6,1009.7,64.0,1.8,5.4,11.1,132.8170833333333
27.7,33.2,20.1,1008.8,72.0,1.8,1.3,7.6,136.9325
26.3,34.2,20.4,1008.0,75.0,1.8,3.1,11.1,130.59
27.4,35.0,20.3,1008.2,74.0,1.4,1.7,9.4,134.27541666666667
27.4,35.8,21.0,1009.2,72.0,1.8,0.7,5.4,130.03833333333333
26.1,36.1,21.1,1010.7,70.0,1.8,5.6,14.8,123.59291666666672
17.7,27.0,10.4,1014.1,73.0,1.6,2.6,7.6,128.5825
18.5,27.6,10.5,1015.4,68.0,1.3,1.7,7.6,146.17416666666668
16.6,28.2,10.4,1014.9,68.0,1.9,5.0,11.1,137.0608333333333
16.8,28.0,8.5,1014.2,55.0,2.4,8.0,22.2,156.5325
15.4,25.1,8.5,1013.2,62.0,2.7,3.9,14.8,148.04666666666665
14.3,25.1,7.1,1013.5,66.0,1.8,2.2,7.6,159.56000000000003
15.5,25.4,7.4,1012.6,70.0,1.8,2.6,7.6,156.03875000000002
13.4,23.7,8.2,1016.5,77.0,1.8,1.1,5.4,150.8675
12.9,22.2,7.0,1017.5,64.0,1.9,1.9,5.4,150.83291666666665
12.4,23.0,4.9,1017.2,57.0,2.1,2.2,7.6,152.39333333333337
12.8,23.0,4.5,1017.2,65.0,1.4,3.1,11.1,153.22208333333336
14.8,22.2,9.0,1017.5,51.0,1.6,7.8,18.3,170.1666666666667
13.2,22.8,7.2,1018.2,57.0,2.7,5.4,11.1,156.73749999999998
12.1,23.4,4.9,1019.6,65.0,1.4,0.7,5.4,157.8083333333333
12.9,24.5,5.9,1016.8,77.0,0.6,1.1,5.4,153.27875000000003
10.2,24.4,7.6,1016.3,91.0,0.2,0.6,3.5,162.56291666666672
11.6,23.0,5.0,1016.0,82.0,0.5,0.7,3.5,167.03833333333333
13.8,23.4,7.3,1015.6,77.0,0.6,0.4,3.5,192.165
13.6,24.1,8.6,1015.9,89.0,0.5,0.9,3.5,167.75291666666672
14.6,20.4,9.9,1017.3,84.0,0.6,0.4,3.5,169.51958333333332
14.3,22.0,8.4,1019.2,84.0,0.6,1.1,5.4,184.33
14.3,24.1,11.0,1019.5,100.0,0.5,2.0,5.4,191.20291666666665
14.7,16.0,12.7,1019.3,98.0,0.5,2.4,5.4,177.21916666666667
13.7,17.0,12.0,1020.6,93.0,0.6,6.7,14.8,187.94583333333333
11.9,18.0,10.3,1020.5,87.0,0.8,5.6,14.8,193.62041666666664
11.9,16.8,8.0,1021.2,83.0,0.6,0.9,3.5,nan
